SNP,Chromosome,Position,DF,t Value,std Error,effect
GFSSContig17137_940,1,36536,94,-0.193452907753657,NA,-0.000921205114750762
PstI.TP863331,1,161269,94,-1.33232849980557,NA,-0.00771610480445922
PstI.TP271714,1,262844,94,-0.0631131324202042,NA,-0.000312941638957454
NsiI.TP148773,1,285352,94,-1.09225044179376,NA,-0.00449697850370429
PstI.TP425356,1,569039,94,2.21702757794154,NA,0.0143820035623667
PstI.TP999740,1,569491,94,1.92716788572394,NA,0.0097843846649611
NsiI.TP802651,1,754114,94,-1.03748267831149,NA,-0.0046833530297402
NsiI.TP585976,1,829048,94,-1.87765700868272,NA,-0.0081035885956806
PstI.TP1246584,1,1015480,94,-0.312237844221062,NA,-0.000791571771567025
PstI.TP354591,1,1050082,94,0.749271412194611,NA,0.00275134739380124
PstI.TP856852,1,1153760,94,0.195157430537257,NA,0.000798832523155746
PstI.TP775725,1,1175417,94,1.09065471674538,NA,0.00678545537487725
PstI.TP136460,1,1229717,94,-3.02071758375188,NA,-0.0121228884683797
PstI.TP329515,1,1537490,94,1.77636482285835,NA,0.0055980980700088
PstI.TP1121399,1,1542224,94,0.387082815367049,NA,0.00185550075025278
NsiI.TP735901,1,1547162,94,-1.36997023897404,NA,-0.00888708695069759
PstI.TP1031399,1,1661159,94,1.42273798090064,NA,0.00469452806898924
NsiI.TP709976,1,1682685,94,0.73374700480836,NA,0.00381321650793735
PstI.TP417865,1,2030761,94,1.4934520217052,NA,0.00665967603864373
NsiI.TP666080,1,2031570,94,-2.91689050349802,NA,-0.0128803796126988
PstI.TP885267,1,2084430,94,1.32981162134059,NA,0.00707102969946938
GFSSContig18743_720,1,2267526,94,1.66872501522206,NA,0.00910739472020573
PstI.TP1294018,1,2280325,94,0.842244874961433,NA,0.00410973770840668
PstI.TP653218,1,2466683,94,-1.73262277544935,NA,-0.0107794284880466
NsiI.TP486649,1,2601704,94,0.305139289793091,NA,0.00197945862130272
PstI.TP441536,1,2816855,94,0.740134190709323,NA,0.00206370751938618
PstI.TP1085601,1,2820903,94,0.879221159529353,NA,0.00547003176260688
PstI.TP525202,1,2884119,94,-1.7728424916031,NA,-0.00861664681064361
PstI.TP1268585,1,2988383,94,-2.4706834759845,NA,-0.011648967472844
PstI.TP849876,1,3050119,94,0.970250624769315,NA,0.00403167777076206
PstI.TP626124,1,3342723,94,-1.82900640570473,NA,-0.0105925866755117
