Name,Chromosome,Position,P.value,maf,effect
PstI.TP863331,1,161269,0.870548790012616,0.0732758620689655,0.000758473095082098
PstI.TP271714,1,262844,0.698851925344285,0.0732758620689655,0.00166780964798166
NsiI.TP148773,1,285352,0.357636094036121,0.129310344827586,-0.00322260035287316
PstI.TP425356,1,569039,0.054465476421742,0.0517241379310345,0.0107983340946667
PstI.TP999740,1,569491,0.972517167744083,0.103448275862069,0.000136822740434151
PstI.TP1246584,1,1015480,0.0222608052473613,0.435344827586207,-0.00624278718658319
PstI.TP354591,1,1050082,0.122110636028105,0.323275862068966,-0.00443219653638557
PstI.TP856852,1,1153760,0.283861726793018,0.185344827586207,-0.00422920632207311
PstI.TP775725,1,1175417,0.691890402836383,0.0560344827586207,0.00203378015495186
PstI.TP329515,1,1537490,0.251275568158867,0.254310344827586,0.00304092313029933
PstI.TP417865,1,2030761,0.409079255216653,0.362068965517241,-0.00310414202194179
PstI.TP885267,1,2084430,0.994762015937607,0.0775862068965517,3.18918230873648e-05
PstI.TP1294018,1,2280325,0.975120973817105,0.0905172413793103,-0.000135664181730326
PstI.TP441536,1,2816855,0.932893341424663,0.379310344827586,-0.000193958333906432
PstI.TP1085601,1,2820903,0.456941022646655,0.0517241379310345,0.00380552309214055
PstI.TP525202,1,2884119,0.0838698939856082,0.0732758620689655,-0.00723362780823909
PstI.TP1268585,1,2988383,0.0492840525847976,0.379310344827586,-0.00763591792144819
PstI.TP849876,1,3050119,0.968864878869267,0.0948275862068965,0.000141458883860213
PstI.TP626124,1,3342723,0.811097236717916,0.0603448275862069,-0.00125924896072611
PstI.TP1059573,1,3357749,0.77038985519232,0.163793103448276,0.00105286754953212
PstI.TP1244443,1,3397749,0.105500182312518,0.137931034482759,0.00598804533922265
PstI.TP726521,1,3535515,0.480331888894187,0.0689655172413793,0.00336586143635727
PstI.TP374511,1,3576636,0.589295360098094,0.133620689655172,0.00188025056854514
PstI.TP1267977,1,3576713,0.950323694090657,0.116379310344828,-0.000240573003610037
PstI.TP961085,1,3705536,0.652010981455416,0.366379310344828,-0.00114131243811559
PstI.TP21889,1,3705780,0.399031540729261,0.224137931034483,-0.00234355977730211
PstI.TP1053336,1,3955998,0.799924190922694,0.0775862068965517,0.00096550512451013
PstI.TP891020,1,4033768,0.629448704351775,0.0689655172413793,0.00247645360369724
PstI.TP629259,1,4276027,0.210126155019827,0.375,-0.00319029619323759
PstI.TP140451,1,4460094,0.66271711661333,0.211206896551724,-0.00165806307828727
NsiI.TP39399,1,4465777,0.652396222435529,0.0905172413793103,-0.00167922677629596
NsiI.TP468762,1,4620729,0.20969710842912,0.0818965517241379,0.00549539123342289
PstI.TP307588,1,4762662,0.905146686240039,0.0689655172413793,0.000590260677400513
PstI.TP920636,1,4777048,0.585254683288716,0.103448275862069,0.00263354794971554
PstI.TP683907,1,4900973,0.203053674254072,0.181034482758621,0.00403088127956544
PstI.TP402429,1,4990016,0.795137316209449,0.0689655172413793,-0.00122174857298374
PstI.TP684655,1,5379329,0.75778215001779,0.370689655172414,0.000784881172102858
PstI.TP9547,1,5534818,0.640505099011701,0.310344827586207,0.00107979977957807
PstI.TP476949,1,5536792,0.299122066141516,0.487068965517241,0.00227101514293603
PstI.TP291849,1,5571398,0.254880704499543,0.15948275862069,0.00319076613278056
PstI.TP677745,1,5751851,0.583900502317592,0.21551724137931,-0.00144654275852892
PstI.TP356699,1,5752437,0.17195843489328,0.0517241379310345,-0.0076620522116158
PstI.TP705967,1,5858828,0.587269405298418,0.0775862068965517,-0.00259905046914114
PstI.TP1252197,1,5912854,0.424387084780911,0.0862068965517241,0.00325548012136322
PstI.TP116123,1,5967108,0.676683667086733,0.0560344827586207,0.00215207886901543
PstI.TP523933,1,6018181,0.270429452126009,0.258620689655172,-0.00295163415563135
NsiI.TP488601,1,6409370,0.800940891218399,0.318965517241379,0.000619943383528804
PstI.TP1015835,1,6514843,0.178568738519219,0.193965517241379,0.00494328790600967
PstI.TP547229,1,6574881,0.415507029299037,0.0560344827586207,0.00397822481917425
PstI.TP1129801,1,6608649,0.557313989333581,0.202586206896552,-0.00155455235379304
PstI.TP272307,1,6679965,0.972524192140242,0.280172413793103,-0.000100946104095639
PstI.TP1245357,1,6748280,0.960465931122163,0.0732758620689655,-0.000220544790351379
PstI.TP444825,1,6930877,0.475665441760121,0.0560344827586207,-0.00387059638680485
PstI.TP806450,1,7007771,0.245434965843039,0.469827586206897,0.00319518742335615
PstI.TP443586,1,7215893,0.100969762849008,0.34051724137931,-0.00372220233268004
NsiI.TP375218,1,7321465,0.276091535196232,0.125,0.00469151182428418
PstI.TP451905,1,7339832,0.811586147310021,0.0775862068965517,0.00105822902662762
PstI.TP712786,1,7449325,0.16708337743543,0.0775862068965517,0.00604815802164066
PstI.TP1137764,1,7486769,0.121310570922721,0.0646551724137931,0.00768407094727916
PstI.TP1173447,1,7571007,0.394360019143313,0.107758620689655,0.00365896870847656
PstI.TP973605,1,7933170,0.715390099589735,0.0818965517241379,0.0014005512516236
PstI.TP972953,1,7984963,0.463785912632271,0.46551724137931,-0.00171353377069525
PstI.TP308053,1,8330660,0.0603912295624666,0.107758620689655,-0.00656469723900511
PstI.TP424566,1,8533790,0.839536476382278,0.137931034482759,-0.000657727887519291
PstI.TP302093,1,8923298,0.224116756348849,0.0775862068965517,0.0050153170947728
PstI.TP461927,1,9014162,0.508080657613517,0.107758620689655,-0.0027867766150108
PstI.TP443245,1,9039678,0.762043112652267,0.0905172413793103,-0.00129256611268571
PstI.TP542649,1,9116308,0.973325013857576,0.0646551724137931,0.000157133970232225
PstI.TP745827,1,9270379,0.471771296162486,0.0818965517241379,0.00324629571823
PstI.TP456141,1,9284445,0.691497632433992,0.0560344827586207,-0.0018113446933829
PstI.TP107393,1,9287566,0.153075764251139,0.0517241379310345,0.0074990513519791
PstI.TP974726,1,9504539,0.547614031524588,0.0603448275862069,0.00255076966831435
PstI.TP701371,1,9558859,0.860075365741616,0.0732758620689655,0.000860210599507928
PstI.TP1174311,1,9559149,0.114961525895569,0.202586206896552,0.00495664472706386
PstI.TP390724,1,9756005,0.0234135153743637,0.103448275862069,0.00943850676806383
PstI.TP377612,1,9851429,0.359376737128016,0.198275862068966,-0.00260459487336068
PstI.TP377610,1,9851445,0.126557642418054,0.0732758620689655,-0.00694484550410907
PstI.TP120265,1,9929566,0.736947276050643,0.0775862068965517,-0.00139334204691216
PstI.TP498398,1,10010021,0.391089141076507,0.0862068965517241,0.00385543760505286
PstI.TP1106149,1,10181736,0.666526355470433,0.185344827586207,-0.00146854679497018
NsiI.TP360999,1,10465743,0.281704890291964,0.0905172413793103,-0.00452311096304119
PstI.TP91211,1,10530796,0.528106554217953,0.15948275862069,0.00211331583337971
PstI.TP488889,1,10576905,0.688730927620848,0.0775862068965517,-0.00165897220806246
PstI.TP948493,1,10639570,0.312993189273696,0.0517241379310345,0.00520626181173837
PstI.TP980214,1,10687788,0.219452391898914,0.435344827586207,-0.00333457941335756
PstI.TP869093,1,11187262,0.925642135709653,0.189655172413793,-0.000292762939702023
PstI.TP835148,1,11456164,0.754046112239075,0.0905172413793104,0.00144075445797442
PstI.TP1045636,1,11697258,0.204405073175944,0.125,0.00435965375696992
PstI.TP319571,1,11815150,7.57815868374556e-05,0.267241379310345,-0.009076594823567
PstI.TP1288084,1,11935767,0.179589388337857,0.133620689655172,-0.00462822237212875
