Name,Chromosome,Position,P.value,maf,effect
PstI.TP863331,1,161269,0.424641421879715,0.0732758620689655,-0.00779104399148376
PstI.TP271714,1,262844,0.249561696559329,0.0732758620689655,0.0111981830760482
NsiI.TP148773,1,285352,0.303153610933824,0.129310344827586,-0.00787738353757934
PstI.TP425356,1,569039,0.691075877015664,0.0517241379310345,-0.00505379271419459
PstI.TP999740,1,569491,0.169112886631601,0.103448275862069,0.0124734129920335
PstI.TP1246584,1,1015480,0.177098964062476,0.435344827586207,0.00614887050659976
PstI.TP354591,1,1050082,0.200315364038709,0.323275862068966,-0.00836242229854955
PstI.TP856852,1,1153760,0.00460319331645935,0.185344827586207,-0.0257934169803682
PstI.TP775725,1,1175417,0.216834509460542,0.0560344827586207,0.0138424374808114
PstI.TP329515,1,1537490,0.247970910437023,0.254310344827586,0.00704253864667169
PstI.TP417865,1,2030761,0.402809938233657,0.362068965517241,0.00695070227814462
PstI.TP885267,1,2084430,0.722651387517488,0.0775862068965517,0.00526536396673764
PstI.TP1294018,1,2280325,0.69876723353158,0.0905172413793103,0.00370771662845573
PstI.TP441536,1,2816855,0.0494149121841325,0.379310344827586,0.00882154054914566
PstI.TP1085601,1,2820903,0.998908836975032,0.0517241379310345,1.7360642408086e-05
PstI.TP525202,1,2884119,0.619115635776603,0.0732758620689655,0.00500994841617281
PstI.TP1268585,1,2988383,0.0760557214934387,0.379310344827586,-0.0171121428084598
PstI.TP849876,1,3050119,0.382977867782458,0.0948275862068965,0.00672503100987916
PstI.TP626124,1,3342723,0.430682655192669,0.0603448275862069,-0.0131043912913847
PstI.TP1059573,1,3357749,0.595240212074626,0.163793103448276,0.00539629370085061
PstI.TP1244443,1,3397749,0.487225812453072,0.137931034482759,0.00547713713807145
PstI.TP726521,1,3535515,0.659409838294912,0.0689655172413793,0.00557951485293173
PstI.TP374511,1,3576636,0.301555552785536,0.133620689655172,0.00910669606330398
PstI.TP1267977,1,3576713,0.99540290552578,0.116379310344828,-5.25016376837946e-05
PstI.TP961085,1,3705536,0.720777909807438,0.366379310344828,0.00198800131512713
PstI.TP21889,1,3705780,0.676116014443159,0.224137931034483,-0.00258570570047521
PstI.TP1053336,1,3955998,0.872962689115314,0.0775862068965517,0.00194327329033741
PstI.TP891020,1,4033768,0.284005163351818,0.0689655172413793,0.00984112803064517
PstI.TP629259,1,4276027,0.0162230642527081,0.375,-0.0134876828518742
PstI.TP140451,1,4460094,0.130312520516024,0.211206896551724,0.0101156136856416
NsiI.TP39399,1,4465777,0.938293859909638,0.0905172413793103,-0.000687441850853213
NsiI.TP468762,1,4620729,0.225830766393095,0.0818965517241379,0.0146936653228697
PstI.TP307588,1,4762662,0.47138566526516,0.0689655172413793,-0.00863443764159547
PstI.TP920636,1,4777048,0.337521136666118,0.103448275862069,-0.00854299126756756
PstI.TP683907,1,4900973,0.303551173374454,0.181034482758621,0.0069598829117561
PstI.TP402429,1,4990016,0.859162877977123,0.0689655172413793,-0.00191245788275021
PstI.TP684655,1,5379329,0.964249268101113,0.370689655172414,-0.000271709675809177
PstI.TP9547,1,5534818,0.069771108198035,0.310344827586207,0.012673391974933
PstI.TP476949,1,5536792,0.023363151585506,0.487068965517241,0.0104775071992955
PstI.TP291849,1,5571398,0.214652841200032,0.15948275862069,0.00846605017089433
PstI.TP677745,1,5751851,0.270391826310388,0.21551724137931,-0.00680834628680709
PstI.TP356699,1,5752437,0.162941150193754,0.0517241379310345,-0.0211979587666173
PstI.TP705967,1,5858828,0.391276200279118,0.0775862068965517,-0.0100813639849459
PstI.TP1252197,1,5912854,0.40392908767461,0.0862068965517241,0.00763966039512606
PstI.TP116123,1,5967108,0.144395523486152,0.0560344827586207,0.0158864100738706
PstI.TP523933,1,6018181,0.570270397275111,0.258620689655172,-0.00313889283377677
NsiI.TP488601,1,6409370,0.187000085457255,0.318965517241379,0.00708148073495954
PstI.TP1015835,1,6514843,0.282749109329848,0.193965517241379,0.00813294113328101
PstI.TP547229,1,6574881,0.33174612571584,0.0560344827586207,0.0104180651453511
PstI.TP1129801,1,6608649,0.601106140176143,0.202586206896552,-0.00320377429269927
PstI.TP272307,1,6679965,0.323231060605312,0.280172413793103,0.00655327537936983
PstI.TP1245357,1,6748280,0.780405354796755,0.0732758620689655,-0.0031400185220195
PstI.TP444825,1,6930877,0.242767501296934,0.0560344827586207,-0.0171967869094699
PstI.TP806450,1,7007771,0.332347978522957,0.469827586206897,0.00717082208745668
PstI.TP443586,1,7215893,0.644954523478562,0.34051724137931,-0.00251695610640554
NsiI.TP375218,1,7321465,0.184615152194899,0.125,-0.0107148642867047
PstI.TP451905,1,7339832,0.668122381149667,0.0775862068965517,-0.0048843920576512
PstI.TP712786,1,7449325,0.216387572571225,0.0775862068965517,0.0107773313962671
PstI.TP1137764,1,7486769,0.890321302457464,0.0646551724137931,-0.00162696037444159
PstI.TP1173447,1,7571007,0.621188797987295,0.107758620689655,0.00537154319689373
PstI.TP973605,1,7933170,0.0458342092420876,0.0818965517241379,0.0162991415174325
PstI.TP972953,1,7984963,0.294434579945519,0.46551724137931,-0.00537085021075433
PstI.TP308053,1,8330660,0.00471585279986966,0.107758620689655,-0.0269384786164312
PstI.TP424566,1,8533790,0.410127684586928,0.137931034482759,-0.00728072130359889
PstI.TP302093,1,8923298,0.719640255857622,0.0775862068965517,0.00341316571818254
PstI.TP461927,1,9014162,0.0938744253757705,0.107758620689655,-0.0154271603525082
PstI.TP443245,1,9039678,0.683442009167171,0.0905172413793103,-0.00430774005816684
PstI.TP542649,1,9116308,0.303975565497826,0.0646551724137931,-0.0142228872255573
PstI.TP745827,1,9270379,0.68832652929866,0.0818965517241379,0.00404947062675049
PstI.TP456141,1,9284445,0.186301480755795,0.0560344827586207,-0.0135700406433729
PstI.TP107393,1,9287566,0.764639224795424,0.0517241379310345,0.00326640878997895
PstI.TP974726,1,9504539,0.32381207969933,0.0603448275862069,0.00911930748076406
PstI.TP701371,1,9558859,0.592389031174997,0.0732758620689655,-0.00678637127839591
PstI.TP1174311,1,9559149,0.635810574234477,0.202586206896552,0.00316809354977253
PstI.TP390724,1,9756005,0.786893306023411,0.103448275862069,-0.00242739479511727
PstI.TP377612,1,9851429,0.59036714141432,0.198275862068966,-0.00357932664167802
PstI.TP377610,1,9851445,0.125238625562592,0.0732758620689655,-0.0214108424905865
PstI.TP120265,1,9929566,0.852870762982826,0.0775862068965517,-0.00158801856281653
PstI.TP498398,1,10010021,0.649773297972307,0.0862068965517241,-0.00466896604854788
PstI.TP1106149,1,10181736,0.829452698983344,0.185344827586207,0.00166057655943412
NsiI.TP360999,1,10465743,0.0890321576943371,0.0905172413793103,-0.0243686516851527
PstI.TP91211,1,10530796,0.923203797633906,0.15948275862069,0.000744949119383531
PstI.TP488889,1,10576905,0.409080045163862,0.0775862068965517,-0.00757334910578512
PstI.TP948493,1,10639570,0.713738673717254,0.0517241379310345,0.00438971210445901
PstI.TP980214,1,10687788,0.621355132008318,0.435344827586207,-0.00277665446467406
PstI.TP869093,1,11187262,0.0928555565240431,0.189655172413793,-0.0111211768851626
PstI.TP835148,1,11456164,0.243607605565415,0.0905172413793104,-0.0110033853229246
PstI.TP1045636,1,11697258,0.49140222169757,0.125,0.00542719072395168
PstI.TP319571,1,11815150,0.137237379975167,0.267241379310345,-0.00801965868327764
PstI.TP1288084,1,11935767,0.349588751904275,0.133620689655172,-0.0069849011078504
PstI.TP181460,1,12172878,0.851932394945659,0.142241379310345,-0.00149748014850355
PstI.TP308387,1,12249163,0.398202805208871,0.349137931034483,-0.00484471228853476
PstI.TP401102,1,12714512,0.408224221216979,0.0646551724137931,-0.0113676194866677
PstI.TP770895,1,13263569,0.0362180744695878,0.125,0.0154747435001871
PstI.TP726878,1,13263594,0.58990959299933,0.133620689655172,-0.00425235983881801
NsiI.TP146220,1,13426299,0.792047618489017,0.0948275862068966,0.00241632700483223
PstI.TP37475,1,14297444,0.126769447444476,0.297413793103448,0.0079648944526585
PstI.TP473065,1,14979768,0.701053946335653,0.318965517241379,0.00231828519381481
PstI.TP994295,1,15000089,0.1740771170114,0.245689655172414,0.0100643456830305
NsiI.TP173516,1,15009936,0.681995262520631,0.125,0.00323360524613612
NsiI.TP453296,1,15160906,0.466490124803043,0.0818965517241379,-0.00615418316638845
PstI.TP364469,1,15807512,0.837216860696406,0.0991379310344828,0.00161592480170774
PstI.TP1150194,1,16733554,0.928913525327204,0.0646551724137931,0.00131555821837991
PstI.TP97518,1,17476051,0.82186505027648,0.112068965517241,0.0019971036030818
PstI.TP1199192,1,17514476,0.379301763904755,0.375,-0.0048174680279947
PstI.TP353784,1,18167193,0.734266302661221,0.0603448275862069,0.0041554129772742
PstI.TP510832,1,18167351,0.94894404983897,0.0603448275862069,-0.000761203792731174
NsiI.TP20060,1,18191763,0.472490454136841,0.107758620689655,-0.00684331785570831
PstI.TP1279895,1,18383885,0.774510807211695,0.107758620689655,0.00245193969411615
PstI.TP533117,1,18662889,0.257556119684275,0.0991379310344828,-0.0150318636017423
PstI.TP166501,1,18793961,0.336098120751689,0.150862068965517,0.0073422688541166
