"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0090198436560433,0.0126277811184606,0.0138304269392664,0.0168370414912808,0.0348767288033674,0.101623571858088,0.247745039085989
"0.05",0.0493084786530367,0.0565243535778713,0.0631389055923031,0.0823812387251954,0.134696331930247,0.293445580276609,0.524353577871317
"0.1",0.0992182802164762,0.111244738424534,0.125676488274203,0.149729404690319,0.225496091401082,0.441972339146121,0.686710763680096
"0.2",0.199037883343355,0.212868310282622,0.228502705953097,0.282020444978954,0.402285027059531,0.661455201443175,0.880336740829826
"0.3",0.298857486470235,0.31870114251353,0.343956704750451,0.417919422730006,0.544798556825015,0.823812387251954,0.954900781719784
"0.4",0.399278412507517,0.425135297654841,0.448586891160553,0.535177390258569,0.68550811785929,0.920625375826819,0.989176187612748
"0.5",0.499098015634396,0.524353577871317,0.558628983764281,0.651232711966326,0.801563439567047,0.973541791942273,0.996392062537583
"0.6",0.598917618761275,0.631990378833434,0.660853878532772,0.749849669272399,0.889356584485869,0.993385447985568,0.999398677089597
"0.7",0.699338544798557,0.729404690318701,0.773301262778112,0.859891761876127,0.971136500300661,0.999398677089597,0.999398677089597
"0.8",0.799158147925436,0.832230907997595,0.861094407696933,0.940469031870114,0.995189416716777,1,1
"0.9",0.898977751052315,0.929645219482862,0.960914010823812,0.998797354179194,1,1,1
"1",0.999398677089597,1,1,1,1,1,1
