"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0113805047006432,0.012370113805047,0.0168233547748639,0.0361207323107373,0.139040079168728,0.340920336467096
"0.05",0.049480455220188,0.0569025235032162,0.0638297872340425,0.0880752102919347,0.15536862939139,0.385452746165265,0.686293913904008
"0.1",0.0994557149925779,0.110836219693221,0.12370113805047,0.16575952498763,0.261751608114795,0.573973280554181,0.827313211281544
"0.2",0.199406234537358,0.219198416625433,0.233547748639287,0.300346363186541,0.452251360712519,0.781296387926769,0.95794161306284
"0.3",0.299356754082138,0.324096981692232,0.353785254824344,0.446313706086096,0.623453735774369,0.917862444334488,0.995051954477981
"0.4",0.399307273626917,0.433448787728847,0.461652647204354,0.574962889658585,0.754082137555666,0.9737753587333,0.999505195447798
"0.5",0.499257793171697,0.536368134586838,0.581395348837209,0.680356259277585,0.867887184562098,0.998020781791192,0.999505195447798
"0.6",0.599208312716477,0.640277090549233,0.666006927263731,0.774863928748144,0.940623453735774,0.999505195447798,1
"0.7",0.699158832261257,0.7367639782286,0.778327560613558,0.893617021276596,0.991093518060366,1,1
"0.8",0.799109351806037,0.840178129638793,0.879267689262741,0.97624938149431,0.999505195447798,1,1
"0.9",0.899059871350816,0.940623453735774,0.9737753587333,0.999505195447798,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
