SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP863331,1,161269,106,-0.964527198307073,0.00863905812404085,-0.00833260652839309
PstI.TP271714,1,262844,106,1.74978068755746,0.00876242478243811,0.0153323216604851
NsiI.TP148773,1,285352,106,-1.51966371179125,0.00685423709152486,-0.0104161353800039
PstI.TP425356,1,569039,106,-1.06573003921053,0.010957903545195,-0.0116781669748858
PstI.TP999740,1,569491,106,2.00462356044741,0.00824903168549308,0.0165362032676166
PstI.TP1246584,1,1015480,106,1.58574734513565,0.00413857761869111,0.00656273847147725
PstI.TP354591,1,1050082,106,-1.8179671377705,0.00591557368972842,-0.010754318568986
PstI.TP856852,1,1153760,106,-3.41679184203555,0.00867107003916784,-0.0296272413715475
PstI.TP775725,1,1175417,106,1.86424670757074,0.0101349527175976,0.0188940522351664
PstI.TP329515,1,1537490,106,1.80279089252442,0.00549313449634005,0.00990297284141356
PstI.TP417865,1,2030761,106,0.808750482833017,0.00737078107435072,0.0059611227527376
PstI.TP885267,1,2084430,106,0.341276493166822,0.0127379152196192,0.00434715103640795
PstI.TP1294018,1,2280325,106,0.280258116930295,0.00824850577787255,0.00231171069679522
PstI.TP441536,1,2816855,106,2.17073233973283,0.00416736623313675,0.00904623665378054
PstI.TP1085601,1,2820903,106,0.173808978155772,0.0104999674188595,0.00182498860774086
PstI.TP525202,1,2884119,106,0.816626457577268,0.0087512072028389,0.007146467337579
PstI.TP1268585,1,2988383,106,-1.53034238339448,0.00889853471552654,-0.0136178048252774
PstI.TP849876,1,3050119,106,1.01177809906863,0.00685197656203292,0.00693267982079651
PstI.TP626124,1,3342723,106,-0.978223298084773,0.014713332739578,-0.0143929248783287
PstI.TP1059573,1,3357749,106,0.345837190567749,0.00884189086589821,0.00305785469636888
PstI.TP1244443,1,3397749,106,0.879879085334442,0.00693715156855053,0.00610385457696263
PstI.TP726521,1,3535515,106,0.321747501259001,0.0109460131839034,0.00352185239066899
PstI.TP374511,1,3576636,106,0.654532300585968,0.0078990145642721,0.00517016017511509
PstI.TP1267977,1,3576713,106,0.00985492630590615,0.0075413497386527,7.4319445921487e-05
PstI.TP961085,1,3705536,106,0.167889898183924,0.0047767048267914,0.000801960487024666
PstI.TP21889,1,3705780,106,-0.184927551337913,0.00534180694909724,-0.000987847278816399
PstI.TP1053336,1,3955998,106,-0.476476148695961,0.0102428646372312,-0.00488048069396198
PstI.TP891020,1,4033768,106,1.11172221414594,0.0082459977496525,0.00916725887608608
PstI.TP629259,1,4276027,106,-3.26603110637143,0.0052785093022688,-0.0172397755764808
PstI.TP140451,1,4460094,106,1.8971835224684,0.00611221928362392,0.0115960017106049
NsiI.TP39399,1,4465777,106,-0.353624141633188,0.00741497877305034,-0.00262211550384823
NsiI.TP468762,1,4620729,106,1.58747540310501,0.0109587162929237,0.0173966925646224
PstI.TP307588,1,4762662,106,-1.40342224554585,0.0105652424424953,-0.014827496273383
PstI.TP920636,1,4777048,106,-1.27939383539601,0.00795328427109744,-0.0101753828675941
PstI.TP683907,1,4900973,106,1.02870326947977,0.00606064197280622,0.00623460221257207
PstI.TP402429,1,4990016,106,-0.680854625839463,0.00910062849708699,-0.00619620501028812
PstI.TP684655,1,5379329,106,0.0261823408659587,0.00504190928120562,0.000132008987415767
PstI.TP9547,1,5534818,106,2.53423464944147,0.00645576441337027,0.0163604218649941
PstI.TP476949,1,5536792,106,2.21875634555687,0.00432955907312925,0.00960623666696885
PstI.TP291849,1,5571398,106,1.68504822762355,0.00617068421505172,0.0103979004997975
PstI.TP677745,1,5751851,106,-1.46397240021786,0.00555324525722032,-0.00812979778821131
PstI.TP356699,1,5752437,106,-1.6576383491015,0.013826856034857,-0.0229199268108845
PstI.TP705967,1,5858828,106,-1.11686901566084,0.0104443382680426,-0.0116649578006576
PstI.TP1252197,1,5912854,106,0.645405231055806,0.00811979768114104,0.00524055989852323
PstI.TP116123,1,5967108,106,1.4058344423887,0.00992967900094927,0.0139594847413983
PstI.TP523933,1,6018181,106,-1.18535004511411,0.0048256219727279,-0.00572005122307666
NsiI.TP488601,1,6409370,106,1.8027470493087,0.00486961772813974,0.00877868899066525
PstI.TP1015835,1,6514843,106,0.86606913379152,0.0067978132718299,0.00588737625201022
PstI.TP547229,1,6574881,106,1.46798741134704,0.00958923007989919,0.0140768690418024
PstI.TP1129801,1,6608649,106,-0.734775310026947,0.00533102111853193,-0.0039171026951295
PstI.TP272307,1,6679965,106,1.60679978248824,0.00593169798775257,0.00953105103650674
PstI.TP1245357,1,6748280,106,-0.515922755002027,0.00960538106436737,-0.00495563466157272
PstI.TP444825,1,6930877,106,-1.36249208812499,0.013273791217912,-0.018085435513828
PstI.TP806450,1,7007771,106,1.38067426093149,0.00660815476799162,0.00912370920041776
PstI.TP443586,1,7215893,106,-0.748265527932591,0.00473021120848271,-0.00353945398714797
NsiI.TP375218,1,7321465,106,-1.14205330122518,0.00733040960285804,-0.00837171848627677
PstI.TP451905,1,7339832,106,-0.841598753905965,0.00984130278163011,-0.00828242815783121
PstI.TP712786,1,7449325,106,1.55309769614118,0.00788351567826756,0.0122438700374103
PstI.TP1137764,1,7486769,106,-0.421897196463422,0.00992001618004778,-0.00418522701523394
PstI.TP1173447,1,7571007,106,0.645944310879,0.00943656925745461,0.00609549822606847
PstI.TP973605,1,7933170,106,2.43989509558949,0.00758440936827811,0.0185051632206047
PstI.TP972953,1,7984963,106,-1.44802517233723,0.00459376898596414,-0.00665189312757817
PstI.TP308053,1,8330660,106,-3.39418527179558,0.00907878509847504,-0.0308150786670412
