"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0113323124042879,0.0116385911179173,0.0177641653905054,0.0355283307810107,0.118223583460949,0.280245022970904
"0.05",0.0496171516079632,0.0578866768759571,0.066156202143951,0.0937212863705972,0.151914241960184,0.34364471669219,0.581929555895865
"0.1",0.0995405819295559,0.111179173047473,0.121898928024502,0.161408882082695,0.249310872894334,0.475650842266462,0.723430321592649
"0.2",0.199693721286371,0.216232771822358,0.233078101071975,0.294640122511485,0.412863705972435,0.678407350689127,0.877794793261868
"0.3",0.299540581929556,0.324349157733538,0.342419601837672,0.408575803981623,0.542113323124043,0.812557427258806,0.941194486983155
"0.4",0.399693721286371,0.426339969372129,0.45114854517611,0.529249617151608,0.667075038284839,0.904134762633997,0.9843797856049
"0.5",0.499540581929556,0.52281776416539,0.546707503828484,0.633078101071975,0.778560490045942,0.959571209800919,0.996630934150077
"0.6",0.599693721286371,0.629709035222052,0.657886676875957,0.750382848392037,0.892802450229709,0.992649310872894,0.999693721286371
"0.7",0.699540581929556,0.737212863705972,0.773047473200613,0.862174578866769,0.970903522205207,0.999693721286371,1
"0.8",0.799693721286371,0.828177641653905,0.858499234303216,0.952833078101072,0.996937212863706,1,1
"0.9",0.899540581929556,0.933843797856049,0.967840735068913,0.997856049004594,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
