"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0110260336906585,0.0113323124042879,0.0168453292496172,0.0343032159264931,0.116079632465544,0.27197549770291
"0.05",0.0496171516079632,0.0572741194486983,0.064624808575804,0.0921898928024502,0.152833078101072,0.337519142419602,0.578560490045942
"0.1",0.0995405819295559,0.111791730474732,0.12312404287902,0.161715160796325,0.248085758039816,0.475344563552833,0.720061255742726
"0.2",0.199693721286371,0.218376722817764,0.232465543644717,0.293721286370597,0.409188361408882,0.675344563552833,0.875957120980092
"0.3",0.299540581929556,0.321592649310873,0.339663093415008,0.408575803981623,0.538744257274119,0.807350689127106,0.940275650842266
"0.4",0.399693721286371,0.419601837672282,0.449923430321593,0.524961715160796,0.663705972434916,0.899846860643185,0.981010719754977
"0.5",0.499540581929556,0.526186830015314,0.547932618683002,0.635222052067381,0.780398162327718,0.958346094946401,0.99509954058193
"0.6",0.599693721286371,0.62542113323124,0.653292496171516,0.742113323124043,0.892802450229709,0.991117917304747,0.999693721286371
"0.7",0.699540581929556,0.735681470137825,0.770597243491577,0.865237366003063,0.971516079632466,0.999693721286371,1
"0.8",0.799693721286371,0.828483920367534,0.859111791730475,0.956508422664625,0.996324655436447,1,1
"0.9",0.899540581929556,0.937825421133231,0.970903522205207,0.997856049004594,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
