"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0119448698315467,0.0131699846860643,0.0202143950995406,0.04104134762634,0.126186830015314,0.289739663093415
"0.05",0.0496171516079632,0.0560490045941807,0.0637059724349158,0.089739663093415,0.150382848392037,0.329249617151608,0.561715160796325
"0.1",0.0995405819295559,0.108728943338438,0.119142419601838,0.163552833078101,0.248698315467075,0.460336906584992,0.706278713629403
"0.2",0.199693721286371,0.217764165390505,0.23614088820827,0.288208269525268,0.392036753445636,0.649617151607963,0.857274119448698
"0.3",0.299540581929556,0.321286370597243,0.342113323124043,0.406125574272588,0.537825421133231,0.803062787136294,0.939663093415008
"0.4",0.399693721286371,0.418989280245023,0.44104134762634,0.521286370597243,0.659724349157734,0.895252679938744,0.979173047473201
"0.5",0.499540581929556,0.524655436447167,0.552220520673813,0.638897396630934,0.780704441041348,0.962633996937213,0.997243491577335
"0.6",0.599693721286371,0.624196018376723,0.650535987748851,0.740581929555896,0.889127105666156,0.993568147013782,0.999081163859112
"0.7",0.699540581929556,0.730168453292496,0.759264931087289,0.853905053598775,0.966309341500766,0.999081163859112,1
"0.8",0.799693721286371,0.831240428790199,0.864318529862175,0.950689127105666,0.997243491577335,1,1
"0.9",0.899540581929556,0.928943338437979,0.959571209800919,0.997856049004594,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
