"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0110260336906585,0.0125574272588055,0.017457886676876,0.0297090352220521,0.105666156202144,0.258499234303216
"0.05",0.0496171516079632,0.0566615620214395,0.0618683001531394,0.0909647779479326,0.147013782542113,0.330781010719755,0.566615620214395
"0.1",0.0995405819295559,0.113935681470138,0.124042879019908,0.161102603369066,0.247473200612557,0.457274119448698,0.701378254211332
"0.2",0.199693721286371,0.216232771822358,0.232465543644717,0.285758039816233,0.385604900459418,0.649617151607963,0.849310872894334
"0.3",0.299540581929556,0.316079632465544,0.334762633996937,0.404594180704441,0.534762633996937,0.793568147013783,0.939969372128637
"0.4",0.399693721286371,0.425114854517611,0.455130168453293,0.531087289433384,0.672894333843798,0.904441041347626,0.9843797856049
"0.5",0.499540581929556,0.527411944869832,0.553445635528331,0.634303215926493,0.783460949464012,0.963552833078101,0.996630934150077
"0.6",0.599693721286371,0.624808575803982,0.653598774885146,0.744257274119449,0.889127105666156,0.992955589586524,0.999693721286371
"0.7",0.699540581929556,0.729862174578867,0.759571209800919,0.85666156202144,0.964777947932619,0.999693721286371,0.999693721286371
"0.8",0.799693721286371,0.832159264931087,0.860643185298622,0.950995405819296,0.997549770290965,0.999693721286371,1
"0.9",0.899540581929556,0.937519142419602,0.972434915773354,0.999693721286371,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
