SNP,Chromosome,Position,DF,t Value,std Error,effect
GFSSContig17137_940,1,36536,86,0.344270566009344,0.447442888278464,0.154041416404482
PstI.TP863331,1,161269,86,0.630624194285391,0.482109822660656,0.304030118472449
PstI.TP271714,1,262844,86,-1.54545493369308,0.460766686956355,-0.712094149638114
NsiI.TP148773,1,285352,86,1.27411385546272,0.364162447610842,0.463984420140192
PstI.TP425356,1,569039,86,-0.370826881482417,0.620746683934968,-0.230189556994156
PstI.TP999740,1,569491,86,0.330844536751682,0.460130445191218,0.152231643984634
NsiI.TP802651,1,754114,86,0.27897502522287,0.407205343405854,0.113600120947536
NsiI.TP585976,1,829048,86,-0.359946014508116,0.493860868139377,-0.177763251208287
PstI.TP1246584,1,1015480,86,-1.92964332610315,0.241006237560133,-0.465056077857143
PstI.TP354591,1,1050082,86,0.911624135473063,0.322777980172623,0.294252197124609
PstI.TP856852,1,1153760,86,1.69575262368057,0.480217181198709,0.8143295449542
PstI.TP775725,1,1175417,86,0.128234893425629,0.554776738550558,0.0711417359430486
PstI.TP136460,1,1229717,86,0.863825203495633,0.359645457877738,0.310670810837517
PstI.TP329515,1,1537490,86,-0.105768766710716,0.310358348753849,-0.0328262197860689
PstI.TP1121399,1,1542224,86,0.764332404756989,0.443023577165952,0.338617276099296
NsiI.TP735901,1,1547162,86,0.614860565365597,0.568320293190741,0.349437736780001
PstI.TP1031399,1,1661159,86,0.289610586101556,0.299029825318202,0.0866022029722503
NsiI.TP709976,1,1682685,86,1.89810109947179,0.439754935240611,0.834699326078349
PstI.TP417865,1,2030761,86,-0.0728386381830885,0.438257857420067,-0.0319221055075158
NsiI.TP666080,1,2031570,86,-1.18703652089202,0.443744127111744,-0.526740484812992
PstI.TP885267,1,2084430,86,-0.545716756771907,0.809236918823406,-0.441614146800401
GFSSContig18743_720,1,2267526,86,-1.15520371555557,0.939379267168039,-1.08517441974839
PstI.TP1294018,1,2280325,86,-0.140531132919519,0.452672247911971,-0.0636145438402945
PstI.TP653218,1,2466683,86,0.525991970169414,0.546725150562961,0.287573039085781
NsiI.TP486649,1,2601704,86,1.82253050848443,0.571622486737666,1.04179942141513
PstI.TP441536,1,2816855,86,0.68825420803086,0.236397337888357,0.162701462568955
PstI.TP1085601,1,2820903,86,0.713648561411844,0.556699207008791,0.397287588220938
PstI.TP525202,1,2884119,86,-0.0425140828426662,0.474577702261067,-0.0201762357492092
PstI.TP1268585,1,2988383,86,-0.956315236135072,0.500706200137555,-0.47883296801884
PstI.TP849876,1,3050119,86,0.419968115483071,0.377207124646603,0.158414965284622
PstI.TP626124,1,3342723,86,0.567990249956263,0.881888493718515,0.500904065980732
PstI.TP1059573,1,3357749,86,-0.618432919454436,0.474465684548702,-0.293425198476401
NsiI.TP260939,1,3396877,86,-1.07725084810775,0.28777354333973,-0.310004293625698
PstI.TP1244443,1,3397749,86,-1.90104138023906,0.407718564806798,-0.775089863189404
PstI.TP726521,1,3535515,86,0.0611893322209568,0.639002437392466,0.0391001324316087
PstI.TP374511,1,3576636,86,0.899364618471923,0.44167273973919,0.397224835064985
