"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0110260336906585,0.0131699846860643,0.0177641653905054,0.0385911179173047,0.126186830015314,0.284839203675345
"0.05",0.0496171516079632,0.0569678407350689,0.0637059724349158,0.0915773353751914,0.147932618683002,0.327105666156202,0.564471669218989
"0.1",0.0995405819295559,0.109647779479326,0.124655436447167,0.162940275650842,0.242572741194487,0.462480857580398,0.711179173047473
"0.2",0.199693721286371,0.216232771822358,0.23583460949464,0.299540581929556,0.398468606431853,0.659111791730475,0.858805513016845
"0.3",0.299540581929556,0.31791730474732,0.335375191424196,0.400306278713629,0.530474732006126,0.795712098009188,0.933843797856049
"0.4",0.399693721286371,0.424196018376723,0.446860643185299,0.526799387442573,0.658499234303216,0.896477794793262,0.978866768759571
"0.5",0.499540581929556,0.530168453292496,0.554364471669219,0.631240428790199,0.778560490045942,0.957427258805513,0.996018376722818
"0.6",0.599693721286371,0.626033690658499,0.656049004594181,0.742113323124043,0.88728943338438,0.991730474732006,0.999693721286371
"0.7",0.699540581929556,0.72833078101072,0.756814701378254,0.852679938744257,0.966003062787136,0.999693721286371,1
"0.8",0.799693721286371,0.834303215926493,0.861255742725881,0.955589586523737,0.997856049004594,1,1
"0.9",0.899540581929556,0.933843797856049,0.963552833078101,0.998774885145482,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
