"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0103908955962395,0.012370113805047,0.0197921820880752,0.0380999505195448,0.145472538347353,0.347847600197922
"0.05",0.049480455220188,0.05789213260762,0.0667986145472538,0.0900544285007422,0.161801088570015,0.38149430974765,0.69223156853043
"0.1",0.0994557149925779,0.109846610588817,0.121227115289461,0.168728352300841,0.260267194458189,0.565066798614547,0.830282038594755
"0.2",0.199406234537358,0.218208807521029,0.238990598713508,0.310242454230579,0.455714992577932,0.785749628896586,0.956457199406235
"0.3",0.299356754082138,0.32360217714003,0.349826818406729,0.434933201385453,0.603166749134092,0.912419594260267,0.994557149925779
"0.4",0.399307273626917,0.426026719445819,0.460663038099951,0.562592775853538,0.747649678377041,0.976744186046512,0.999505195447798
"0.5",0.499257793171697,0.530430479960416,0.564571994062345,0.670460168233548,0.869371598218704,0.996536368134587,1
"0.6",0.599208312716477,0.627906976744186,0.666006927263731,0.794161306284018,0.946561108362197,0.999505195447798,1
"0.7",0.699158832261257,0.744186046511628,0.78673923800099,0.901533894111826,0.994557149925779,1,1
"0.8",0.799109351806037,0.837704106877783,0.877288471053934,0.972785749628897,1,1,1
"0.9",0.899059871350816,0.931222167243939,0.972290945076695,1,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
