"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0108857001484414,0.012370113805047,0.0192973775358733,0.0356259277585354,0.141019297377536,0.34735279564572
"0.05",0.049480455220188,0.0559129143988125,0.0663038099950519,0.0930232558139535,0.160316674913409,0.390895596239485,0.69223156853043
"0.1",0.0994557149925779,0.110836219693221,0.126175160811479,0.177140029688273,0.276100940128649,0.588817417120237,0.844136566056408
"0.2",0.199406234537358,0.216229589312222,0.235526966848095,0.30776843146957,0.447798119742702,0.787728847105393,0.96041563582385
"0.3",0.299356754082138,0.327560613557645,0.357248886689758,0.440376051459673,0.615536862939139,0.911924789708065,0.992577931716972
"0.4",0.399307273626917,0.432953983176645,0.469074715487382,0.564571994062345,0.751608114794656,0.9737753587333,0.999010390895596
"0.5",0.499257793171697,0.531914893617021,0.569025235032162,0.67887184562098,0.871845620979713,0.995546759030183,1
"0.6",0.599208312716477,0.639782285997031,0.682830282038595,0.799109351806037,0.954477981197427,1,1
"0.7",0.699158832261257,0.743691241959426,0.77882236516576,0.890153389411183,0.991093518060366,1,1
"0.8",0.799109351806037,0.833250865907966,0.867887184562098,0.971796140524493,1,1,1
"0.9",0.899059871350816,0.936170212765957,0.968827313211282,1,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
