SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP292268,5,3450082,2.58176550632251e-09,NA,0.0887096774193549,NA,NA,4.18246012024247e-06,NA
PstI.TP292777,7,64227793,8.24630614828971e-07,NA,0.0524193548387096,NA,NA,0.000667950798011467,NA
PstI.TP1025634,2,71277610,4.03007666631813e-06,NA,0.0685483870967742,NA,NA,0.00217624139981179,NA
PstI.TP307588,1,4762662,7.13846701224665e-05,NA,0.0887096774193549,NA,NA,0.0267783530128751,NA
PstI.TP411848,11,3188,8.26492376940591e-05,NA,0.439516129032258,NA,NA,0.0267783530128751,NA
NsiI.TP827851,4,12330408,0.00127131707954942,NA,0.0564516129032258,NA,NA,0.343255611478343,NA
PstI.TP532345,9,38275195,0.00271745976452168,NA,0.0564516129032258,NA,NA,0.628897831217875,NA
PstI.TP1181476,5,2299991,0.0040642537147834,NA,0.221774193548387,NA,NA,0.7477448852664,NA
NsiI.TP652621,6,56522972,0.00528041783928996,NA,0.0725806451612904,NA,NA,0.7477448852664,NA
NsiI.TP434679,3,11842346,0.00528815838059323,NA,0.108870967741935,NA,NA,0.7477448852664,NA
PstI.TP39923,4,59505323,0.00594549415665905,NA,0.0806451612903226,NA,NA,0.7477448852664,NA
NsiI.TP560012,11,16067,0.00723021340700914,NA,0.278225806451613,NA,NA,0.7477448852664,NA
PstI.TP1204344,11,8498,0.00818238430788313,NA,0.233870967741935,NA,NA,0.7477448852664,NA
PstI.TP574132,1,19943823,0.0082894161895327,NA,0.0524193548387096,NA,NA,0.7477448852664,NA
PstI.TP321113,7,2693846,0.00869933107460586,NA,0.185483870967742,NA,NA,0.7477448852664,NA
PstI.TP1136227,9,52020995,0.00936010791771984,NA,0.0685483870967742,NA,NA,0.7477448852664,NA
PstI.TP139749,2,13559614,0.00991247557559955,NA,0.258064516129032,NA,NA,0.7477448852664,NA
PstI.TP770895,1,13263569,0.0101023391236076,NA,0.116935483870968,NA,NA,0.7477448852664,NA
PstI.TP334179,6,58406668,0.0106064050919507,NA,0.0645161290322581,NA,NA,0.7477448852664,NA
PstI.TP821727,3,51406610,0.0114204734977375,NA,0.0725806451612904,NA,NA,0.7477448852664,NA
PstI.TP126255,6,50898138,0.011662863343836,NA,0.217741935483871,NA,NA,0.7477448852664,NA
PstI.TP1076746,7,1802206,0.0124123412837868,NA,0.157258064516129,NA,NA,0.7477448852664,NA
PstI.TP921414,2,7249958,0.0124834506440457,NA,0.237903225806452,NA,NA,0.7477448852664,NA
PstI.TP217593,3,66787516,0.0131424195043368,NA,0.278225806451613,NA,NA,0.7477448852664,NA
PstI.TP729343,11,5026,0.0138509143944089,NA,0.237903225806452,NA,NA,0.7477448852664,NA
PstI.TP710226,11,4924,0.0145666855109252,NA,0.306451612903226,NA,NA,0.7477448852664,NA
PstI.TP774963,6,1911989,0.0148357667763296,NA,0.161290322580645,NA,NA,0.7477448852664,NA
NsiI.TP441693,3,2660294,0.0159540783644012,NA,0.0967741935483871,NA,NA,0.7477448852664,NA
PstI.TP409444,11,3169,0.0167044562400018,NA,0.0645161290322581,NA,NA,0.7477448852664,NA
