SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP1025634,2,71277610,0.000564493971009021,0.0685483870967742,124,0.400550945148464,0.466173452124357,0.499443394758215,2.63390004889575
PstI.TP141279,11,12718,0.00095910581881384,0.141129032258065,124,0.400550945148464,0.460474080959575,0.499443394758215,-1.7070328417743
PstI.TP940999,3,66708999,0.00134649050765306,0.0524193548387097,124,0.400550945148464,0.456869384870506,0.499443394758215,2.06739302198849
PstI.TP815977,8,47698137,0.00146838962873463,0.330645161290323,124,0.400550945148464,0.455954072061925,0.499443394758215,1.14688623072263
PstI.TP1204344,11,8498,0.00168299572414796,0.233870967741935,124,0.400550945148464,0.454518018918929,0.499443394758215,1.32385898637908
NsiI.TP401041,6,59883335,0.00191955888333523,0.0846774193548387,124,0.400550945148464,0.453138867901073,0.499443394758215,-2.08559990176988
PstI.TP1032333,3,3528771,0.00257587101030905,0.141129032258065,124,0.400550945148464,0.450074629856533,0.499443394758215,1.58504840227588
NsiI.TP482264,1,66520178,0.00278446294963987,0.0524193548387096,124,0.400550945148464,0.449267949064658,0.499443394758215,-2.18752286578673
PstI.TP663427,1,70529598,0.00301134593015285,0.0766129032258065,124,0.400550945148464,0.448458449398803,0.499443394758215,1.95050621731688
PstI.TP132033,2,66024864,0.00308298391826059,0.185483870967742,124,0.400550945148464,0.448215877772525,0.499443394758215,-1.57231955751589
PstI.TP382139,4,11514958,0.00470955479948795,0.44758064516129,124,0.400550945148464,0.443876311030136,0.674036290569652,0.924245674745641
PstI.TP744556,1,76101544,0.00561940243661161,0.407258064516129,124,0.400550945148464,0.442085601821558,0.674036290569652,-0.928942510034683
NsiI.TP527435,3,7664263,0.00582040202326796,0.0967741935483871,124,0.400550945148464,0.441730641901456,0.674036290569652,1.50416851723605
PstI.TP971832,4,66161848,0.00582500498023156,0.395161290322581,124,0.400550945148464,0.441722662686132,0.674036290569652,0.967624474165292
PstI.TP831544,10,5137704,0.00647766512762246,0.181451612903226,124,0.400550945148464,0.440652789672124,0.675256187692773,1.26328139632678
PstI.TP774963,6,1911989,0.00666919691548418,0.161290322580645,124,0.400550945148464,0.440359962739203,0.675256187692773,-1.44411814724325
NsiI.TP827851,4,12330408,0.00774651213117763,0.0564516129032258,124,0.400550945148464,0.438860175590665,0.732126415353197,2.53326794084281
PstI.TP59482,3,72881051,0.00828307838047605,0.209677419354839,124,0.400550945148464,0.438192159635193,0.732126415353197,-1.16173707099234
PstI.TP171713,4,6902976,0.00959504109487364,0.0685483870967742,124,0.400550945148464,0.436731699704101,0.732126415353197,1.82684996193333
NsiI.TP441693,3,2660294,0.00979602560257214,0.0967741935483871,124,0.400550945148464,0.436526472667087,0.732126415353197,-1.4537210678817
PstI.TP797211,9,47975853,0.0106828641458676,0.262096774193548,124,0.400550945148464,0.435670380223984,0.732126415353197,0.927409877891318
PstI.TP972953,1,7984963,0.010822045978529,0.435483870967742,124,0.400550945148464,0.435542773410092,0.732126415353197,0.886901341170458
PstI.TP57846,4,4201581,0.0121742915707014,0.229838709677419,124,0.400550945148464,0.434385236149316,0.732126415353197,1.32606606502848
PstI.TP476886,2,55394288,0.0124402475975752,0.209677419354839,124,0.400550945148464,0.434173405314818,0.732126415353197,-1.20479810301275
PstI.TP433679,11,3324,0.0127237324279542,0.137096774193548,124,0.400550945148464,0.433952751739123,0.732126415353197,1.07459920334692
PstI.TP663882,7,57555118,0.0127837679453014,0.116935483870968,124,0.400550945148464,0.433906680716645,0.732126415353197,1.44574837443529
PstI.TP811969,3,64051653,0.012916894883933,0.0846774193548387,124,0.400550945148464,0.433805319815958,0.732126415353197,2.03082508633284
PstI.TP789647,3,69354547,0.0130978980463387,0.358870967741935,124,0.400550945148464,0.433669241551641,0.732126415353197,0.813820250632618
PstI.TP841498,5,69228848,0.0133631101277708,0.104838709677419,124,0.400550945148464,0.433473358987105,0.732126415353197,1.61514475022602
PstI.TP544748,1,73791429,0.0142694101520339,0.0806451612903226,124,0.400550945148464,0.432833354774263,0.732126415353197,2.2752376976786
PstI.TP1076746,7,1802206,0.0145094274357086,0.157258064516129,124,0.400550945148464,0.432670964362606,0.732126415353197,1.18441434974663
NsiI.TP445310,11,14390,0.0153220229185785,0.092741935483871,124,0.400550945148464,0.43214130985199,0.732126415353197,1.30214389574074
PstI.TP647611,4,59195320,0.0155365289810612,0.141129032258065,124,0.400550945148464,0.43200638816531,0.732126415353197,-1.3451873641117
PstI.TP428256,1,63323451,0.0156844960307408,0.0806451612903226,124,0.400550945148464,0.431914449206826,0.732126415353197,-1.43525328799847
PstI.TP749310,2,9525754,0.0159601238399639,0.266129032258065,124,0.400550945148464,0.431745582403135,0.732126415353197,1.1456885447724
PstI.TP778311,4,4451472,0.016609668820964,0.173387096774194,124,0.400550945148464,0.431359405288965,0.732126415353197,-1.25791296655929
PstI.TP506830,4,5166890,0.0167214057827582,0.399193548387097,124,0.400550945148464,0.431294569775695,0.732126415353197,-1.42115126788654
PstI.TP298201,6,1375822,0.0177962404974681,0.0846774193548387,124,0.400550945148464,0.430693119454302,0.751924889653897,1.59558977863378
PstI.TP622318,7,63611772,0.0181018954916679,0.129032258064516,124,0.400550945148464,0.430529018541626,0.751924889653897,-1.34665036890556
PstI.TP834454,11,5776,0.0187279472415776,0.0766129032258065,124,0.400550945148464,0.430201782725975,0.758481863283892,-2.20048010649186
PstI.TP1066472,2,73495691,0.0219382096986846,0.0967741935483871,124,0.400550945148464,0.428686229799733,0.834916525403534,-1.44271656385238
NsiI.TP366177,11,13171,0.0220248972392796,0.290322580645161,124,0.400550945148464,0.428648606282818,0.834916525403534,0.873912762321652
PstI.TP1155086,9,50004653,0.0227053705304251,0.233870967741935,124,0.400550945148464,0.428358570914656,0.834916525403534,1.28486092780504
PstI.TP995173,2,70172526,0.0229368533994376,0.286290322580645,124,0.400550945148464,0.428261985953299,0.834916525403534,-0.842783896252366
NsiI.TP213158,2,67720379,0.0252203937306114,0.274193548387097,124,0.400550945148464,0.427360762320489,0.834916525403534,-0.81928788721747
PstI.TP455545,1,75986610,0.0252366467382248,0.467741935483871,124,0.400550945148464,0.427354660332605,0.834916525403534,0.77052910590551
NsiI.TP663012,9,52480175,0.0253908497898586,0.334677419354839,124,0.400550945148464,0.427296971916767,0.834916525403534,-0.863775266642914
PstI.TP292777,7,64227793,0.0258952132781235,0.0524193548387096,124,0.400550945148464,0.427110832681942,0.834916525403534,1.52578061028253
NsiI.TP521884,5,3858576,0.0266259632023297,0.233870967741935,124,0.400550945148464,0.426847816052906,0.834916525403534,0.924567961507283
NsiI.TP661879,3,73421724,0.0286014195681931,0.487903225806452,124,0.400550945148464,0.426173237200977,0.834916525403534,0.712296979209283
PstI.TP1251654,4,66716644,0.0291306190972991,0.0564516129032258,124,0.400550945148464,0.426000867985701,0.834916525403534,-1.65637245814902
PstI.TP365645,1,61353360,0.030180279345213,0.120967741935484,124,0.400550945148464,0.425668558081154,0.834916525403534,-1.19037685396544
PstI.TP56167,5,66355886,0.0302292756228177,0.108870967741935,124,0.400550945148464,0.425653346222817,0.834916525403534,1.30037968086801
PstI.TP351473,3,62816493,0.0305121949918316,0.0685483870967742,124,0.400550945148464,0.425566015138241,0.834916525403534,1.94868040503461
PstI.TP900003,3,53586609,0.0320925234886382,0.213709677419355,124,0.400550945148464,0.425093441863837,0.834916525403534,-0.988709580449644
PstI.TP836173,11,5793,0.032503293440426,0.181451612903226,124,0.400550945148464,0.424974636980008,0.834916525403534,0.943041502836848
PstI.TP1131586,6,52294517,0.0335050233681801,0.201612903225806,124,0.400550945148464,0.42469145470854,0.834916525403534,0.963546759678218
PstI.TP541575,2,74276308,0.0335737632783855,0.0887096774193549,124,0.400550945148464,0.424672352406031,0.834916525403534,1.18580813876089
PstI.TP106962,6,57047383,0.033601867038604,0.0604838709677419,124,0.400550945148464,0.42466455452179,0.834916525403534,1.61568924923892
PstI.TP754866,1,69204551,0.033666303469911,0.475806451612903,124,0.400550945148464,0.424646701547076,0.834916525403534,-1.74286175483659
NsiI.TP442700,8,62545114,0.0351546985175068,0.165322580645161,124,0.400550945148464,0.424244111691312,0.834916525403534,-0.904447510122818
NsiI.TP688992,4,66776482,0.0355949503264622,0.0766129032258065,124,0.400550945148464,0.424128488214679,0.834916525403534,-1.70443585515658
PstI.TP388391,3,69918190,0.0360199878434778,0.169354838709677,124,0.400550945148464,0.424018291458569,0.834916525403534,-0.996930314498212
PstI.TP424159,1,63417435,0.0360225498291037,0.125,124,0.400550945148464,0.424017631421174,0.834916525403534,1.49698232562884
PstI.TP889862,1,72868614,0.0363698580451241,0.0524193548387097,124,0.400550945148464,0.423928613676399,0.834916525403534,1.83054234740724
PstI.TP470160,2,1964484,0.0367216426268757,0.0564516129032258,124,0.400550945148464,0.423839364037985,0.834916525403534,1.32158885833692
NsiI.TP234267,3,70840629,0.0367256718502501,0.092741935483871,124,0.400550945148464,0.423838347068482,0.834916525403534,-1.22198788371887
PstI.TP120265,1,9929566,0.0372339580312637,0.0725806451612904,124,0.400550945148464,0.423710998107813,0.834916525403534,1.14835154485965
