"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00949464012251149,0.0107197549770291,0.0119448698315467,0.0177641653905054,0.0376722817764165,0.129862174578867,0.325880551301685
"0.05",0.0496171516079632,0.0575803981623277,0.064624808575804,0.0924961715160796,0.151301684532925,0.366003062787136,0.640735068912711
"0.1",0.0995405819295559,0.109341500765697,0.121898928024502,0.159571209800919,0.257274119448698,0.52281776416539,0.785911179173047
"0.2",0.199693721286371,0.218376722817764,0.237672281776417,0.297702909647779,0.426339969372129,0.735068912710567,0.92312404287902
"0.3",0.299540581929556,0.319754977029096,0.343950995405819,0.428177641653905,0.585911179173047,0.870137825421133,0.977029096477795
"0.4",0.399693721286371,0.426339969372129,0.450842266462481,0.550382848392037,0.705666156202144,0.945176110260337,0.992955589586524
"0.5",0.499540581929556,0.536294027565084,0.569984686064319,0.658499234303216,0.831546707503829,0.983460949464012,0.999387442572741
"0.6",0.599693721286371,0.631240428790199,0.661868300153139,0.767840735068913,0.918223583460949,0.997549770290965,0.999387442572741
"0.7",0.699540581929556,0.735681470137825,0.772128637059724,0.874119448698315,0.981623277182236,0.999693721286371,1
"0.8",0.799693721286371,0.833996937212864,0.86646248085758,0.960183767228178,0.999387442572741,1,1
"0.9",0.899540581929556,0.939969372128637,0.97457886676876,0.999693721286371,1,1,1
"1",0.999693721286371,1,1,1,1,1,1
