Name,Chromosome,Position,P.value,maf,effect
PstI.TP863331,1,161269,0.850500147258429,0.0685483870967742,-1.38909030392357
NsiI.TP148773,1,285352,0.876921727274045,0.120967741935484,0.914183152477745
PstI.TP425356,1,569039,0.0760452192203518,0.0524193548387097,14.5538765951777
PstI.TP999740,1,569491,0.756486681497521,0.100806451612903,-2.09542137057723
PstI.TP354591,1,1050082,0.648212347139509,0.306451612903226,2.24344254334883
PstI.TP856852,1,1153760,0.96371550818148,0.19758064516129,-0.323329326150873
PstI.TP775725,1,1175417,0.846098783292961,0.0604838709677419,1.54073535459121
PstI.TP417865,1,2030761,0.379060622634732,0.346774193548387,5.1814626437636
PstI.TP885267,1,2084430,0.5731588737237,0.0725806451612904,6.02750588689284
PstI.TP1294018,1,2280325,0.861128236066986,0.0846774193548387,1.24532303275559
PstI.TP441536,1,2816855,0.964872292351275,0.366935483870968,0.15491013098175
PstI.TP525202,1,2884119,0.812847255601221,0.0685483870967742,-1.72550590757371
PstI.TP1268585,1,2988383,0.22522272716638,0.370967741935484,-8.38653517698701
PstI.TP849876,1,3050119,0.428583679966347,0.0967741935483871,4.18809261291857
PstI.TP626124,1,3342723,0.504289847874291,0.0564516129032258,-8.22197838844907
PstI.TP1059573,1,3357749,0.822342906295293,0.161290322580645,-1.62750416389062
PstI.TP1244443,1,3397749,0.70951463752719,0.141129032258065,-2.03881812079855
PstI.TP726521,1,3535515,0.460145962311384,0.0645161290322581,6.77154324660549
PstI.TP374511,1,3576636,0.0156015727230823,0.133064516129032,14.658351491563
PstI.TP1267977,1,3576713,0.895832543336446,0.108870967741935,-0.854347114753458
PstI.TP961085,1,3705536,0.711940650041517,0.395161290322581,1.4892455294251
PstI.TP21889,1,3705780,0.264125347023527,0.217741935483871,4.85850927821661
PstI.TP1053336,1,3955998,0.78984414642082,0.0967741935483871,-1.85450665636941
PstI.TP891020,1,4033768,0.028682202527287,0.0645161290322581,14.4940684347355
PstI.TP140451,1,4460094,0.399090521264229,0.217741935483871,4.16584232164642
NsiI.TP468762,1,4620729,0.638379546535194,0.0806451612903226,4.10827545763477
PstI.TP307588,1,4762662,0.586174986869347,0.0887096774193549,-3.75315415555513
PstI.TP920636,1,4777048,0.195243710890767,0.100806451612903,-8.25973732362934
PstI.TP683907,1,4900973,0.610276395229016,0.169354838709677,-2.61478250979457
PstI.TP402429,1,4990016,0.303445755044555,0.0685483870967742,-7.72284888367405
PstI.TP684655,1,5379329,0.67169999117842,0.403225806451613,-1.78798305241781
PstI.TP9547,1,5534818,0.824358130142648,0.342741935483871,1.15381294322018
PstI.TP476949,1,5536792,0.893078909398408,0.475806451612903,0.486848803458608
PstI.TP291849,1,5571398,0.97117579060108,0.153225806451613,-0.19408372656933
PstI.TP677745,1,5751851,0.882148888100132,0.201612903225806,0.711374369607821
PstI.TP705967,1,5858828,0.4090936055412,0.100806451612903,-6.43183422663204
PstI.TP1252197,1,5912854,0.00824914438424295,0.0806451612903226,16.7106843732748
PstI.TP116123,1,5967108,0.080312796286218,0.0524193548387097,13.5837241099735
